title,url,published_at,label,name,description,location,website
"SeaWorld Parks & Entertainment: SeaWorld Entertainment, Inc. - SeaWorld Third Quarter 2020 Financial Results Conference Call",https://www.seaworldinvestors.com/events-and-presentations/event-details/2020/SeaWorld-Third-Quarter-2020-Financial-Results-Conference-Call/default.aspx,2020-10-19 22:23:39.944437,CALENDAR,SeaWorld Parks & Entertainment,Theme park and entertainment company,United States,https://seaworldentertainment.com/
Meritor: Meritor Reports Second-Quarter Fiscal Year 2021 Results,https://investors.meritor.com/news-releases/news-release-details/meritor-reports-second-quarter-fiscal-year-2021-results,2021-05-04 10:48:05.629983,RESULTS,Meritor,Designs and manufactures automobile parts,United States,https://www.meritor.com/
WPX Energy: Devon Energy Schedules Second-Quarter 2021 Earnings Release and Conference Call,https://www.devonenergy.com/news/2021/Devon-Energy-Schedules-Second-Quarter-2021-Earnings-Release-and-Conference-Call,2021-06-24 14:17:44.053479,PRESS RELEASE,WPX Energy,Oil and natural gas exploration and production company,United States,https://www.wpxenergy.com/
RusHydro announces 1Q 2018 RAS results,http://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/HYDR/13622207.html,2018-04-27 15:50:27.733124,RESULTS,RusHydro,Hydroelectricity company,Russia,http://www.eng.rushydro.ru/
"Coty Inc. to Webcast Third Quarter Fiscal 2018 Financial Results on May 9, 2018",http://www.businesswire.com/news/home/20180418005186/en/Coty-Webcast-Quarter-Fiscal-2018-Financial-Results,2018-04-19 17:38:07.291658,PRESS RELEASE,Coty,American beauty products manufacturer,United States,https://www.coty.com/
Avis Budget: Quarterly report which provides a continuing view of a company's financial position,http://ir.avisbudgetgroup.com/static-files/6c13aec6-1d7f-4160-85aa-f0b3d8ae3aa1,2019-01-15 21:07:38.893866,RESULTS,Avis Budget,Provider of vehicle rental services,United States,http://avisbudgetgroup.com/
RAC Group: RAC Bidco Limited Investor Report 2018,http://www.raccorporate.co.uk/~/media/Files/R/RAC/documents/reports-and-presentations/2019/investor-report-fy2018.pdf,2019-02-27 14:12:19.432904,RESULTS,RAC Group,Roadside assistance & recovery provider,United Kingdom,https://www.rac.co.uk
Studio City: Studio City International Holdings Limited Announces Unaudited Third Quarter 2019 Earnings,https://ir.studiocity-macau.com/news-releases/news-release-details/studio-city-international-holdings-limited-announces-unaudited-0,2020-08-17 15:09:54.143905,RESULTS,Studio City,Entertainment resort based in Macau,Macao,https://www.studiocity-macau.com/en
Wienerberger: Presentation Governance Roadshow 2018 | PDF 5.90 MB,https://wienerberger.com/en/download/presentation-governance-roadshow-2018.pdf,2018-12-12 14:21:33.65288,PRESS RELEASE,Wienerberger,"Producer of bricks, clay roof tiles",Austria,http://wienerberger.co.uk/
BMC Software: BMC Names Yuji Tanaka Country Director for Japan,https://newsroom.bmc.com/news-releases/news-release-details/bmc-names-yuji-tanaka-country-director-japan,2021-05-21 12:27:20.098555,PRESS RELEASE,BMC Software,Software company,United States,http://www.bmc.com/
Ellaktor: Six month financial report for the period from 1 January to 30 June 2020,https://ellaktor.com/wp-content/uploads/2020/08/ELLAKTOR-H1-2020-FINANCIAL-REPORT-ENG.pdf,2020-08-31 15:53:12.863394,RESULTS,Ellaktor,Multinational construction group,Greece,https://ellaktor.com/en/
4finance: Half yearly fcial & audit reports / ltd reviews - 4finance S.A. half-yearly standalone financial report - EN - 09/10/2020 13:42:24 - 4FINANCE S.A.,https://dl.bourse.lu/dl?v=Sg3GYJ/aS/m+jo2rhRxft3FJAKsdPdmVsYHXkPOw12CfBfnX1U2MYydIryO2ZZDKjh8uPnHZxk3TBIPxumuYxKnOB21Q6Sdd618tLG+84HNb9AXfsY7OUwWbwZ9o2HKeFm67VHm+uGJCJZVBS3pdaO9ggPRq81IN08qWLtyLNUuyC0ZyjsJe7LrWMmz3zITX0PSoiLPtB7FJRr/ODYjFUixaM54MYE02Dc8kdTkPazY=,2020-10-09 13:44:22.356143,RESULTS,4finance,Online provider of small unsecured consumer loans,Latvia,https://www.4finance.com/
ON Semiconductor: ON Semiconductor to Host Financial Analyst Day,https://www.onsemi.com/PowerSolutions/newsItem.do?article=1000953,2021-07-27 13:39:52.446472,PRESS RELEASE,ON Semiconductor,Semiconductor supplier,United States,https://www.onsemi.com/
EnQuest: Notice to Noteholders,https://dl.bourse.lu/dl?v=ADyMFy5zxNFitbuuk6wDBpahaxxvGf2sSFIWOnN4RUDFb2EkXVJ3bcG5k3cESOsaB7RteRLgTfJp90gSQnS8S2Y872RCazxFzMwOZcS6GfRgV+76Hp5Xkzkge1fgYRQ2HRqT38oVjhN08Q2jB8ghXw==,2018-03-29 11:41:41.13877,PRESS RELEASE,EnQuest,Independent oil producer,United Kingdom,http://www.enquest.com/
Catalent: Webinar: Effective Scale-Up and Technology Transfer Strategies for Spray Dried Amorphous Dispersions,https://www.catalent.com/events/effective-scale-up-tech-transfer-strategies-for-spray-dried-amorphous-dispersions/,2021-08-05 21:57:59.501216,PRESS RELEASE,Catalent,"Provider of drug delivery technology and development solutions for drugs, biologics and consumer health products",United States,http://www.catalent.com/index.php
Polsat: Financial results Q4 and the full year 2019,https://grupapolsat.pl/sites/default/files/documents/cp_prezentacja_wynikowa_4q_2019_eng_fv.pdf,2020-03-12 08:23:47.852259,RESULTS,Polsat,Commercial television network,Poland,http://www.polsat.pl/
ION Trading: ION Markets named ‘Best Trading Solution of the Year for Fixed Income Markets’ at TradingTech Insight Awards USA 2021,https://iongroup.com/markets/ion-markets-named-best-trading-solution-of-the-year-for-fixed-income-markets-at-tradingtech-insight-awards-usa-2021/,2021-07-19 07:07:13.342534,PRESS RELEASE,ION Trading,"Deliver mission-critical trading and workflow automation software to financial institutions, corporations, central banks, and governments",Ireland,http://iongroup.com
Wienerberger: Strong start to the year 2019,http://www.wienerberger.com/en/press/press-releases/strong-start-to-the-year-2019,2019-05-03 07:12:48.05097,RESULTS,Wienerberger,"Producer of bricks, clay roof tiles",Austria,http://wienerberger.co.uk/
Agrokor: Cash Report CW17 2018,http://www.agrokor.hr/en/news/cash-report-cw17-2018/,2018-05-02 08:26:07.534103,PRESS RELEASE,Agrokor,"Food retailer, wholesaler and food and beverages producer",Croatia,http://www.agrokor.hr/
Hologic: Hologic Announces Financial Results for Fourth Quarter of Fiscal 2020PDF Format (opens in new window),https://investors.hologic.com/press-releases/press-release-details/2020/Hologic-Announces-Financial-Results-for-Fourth-Quarter-of-Fiscal-2020/default.aspx,2020-11-04 21:01:54.87235,RESULTS,Hologic,"Manufacturer of diagnostic products, medical imaging systems, and surgical products",United States,https://www.hologic.com/
Nordstrom: Nordstrom to Report Second Quarter 2021 Financial Results on August 24,https://investor.nordstrom.com/news-releases/news-release-details/nordstrom-report-second-quarter-2021-financial-results-august-24,2021-08-10 20:31:36.243948,CALENDAR,Nordstrom,Luxury department store chain,United States,https://www.nordstrom.com
Vallourec: Press Release 2020,https://www.vallourec.com/-/media/Corporate_WebSite/CORP_Documents/CORP_Publications_EN/CORP_Other/20200423-Vallourec-Press-Release-Reverse-Stock-Split.ashx,2020-04-23 06:16:47.65439,PRESS RELEASE,Vallourec,Tubular solutions for the energy markets,France,http://www.vallourec.com
"Greif: Greif, Inc. Announces Proposed Offering of $500 Million of Senior Notes Due 2027",https://www.prnewswire.com/news-releases/greif-inc-announces-proposed-offering-of-500-million-of-senior-notes-due-2027-300784945.html,2019-01-28 14:57:52.746997,PRESS RELEASE,Greif,"Industrial packaging manufacturer of steel drums, pails, containers, barrels and metal containers",United States,http://www.greif.com/
Nokia: Nokia delivers managed infrastructure services for BDBOS public safety network,https://www.nokia.com/about-us/news/releases/2021/05/06/nokia-delivers-managed-infrastructure-services-for-bdbos-public-safety-network/,2021-05-06 07:06:09.294068,PRESS RELEASE,Nokia,Mobile phone manufacturer,Finland,http://www.nokia.com/
"Delhi International Airport: Intimation under Regulation 30 of SEBI (listing Obligations and Disclosures Requirements) Regulations, 2015-Scheme Updates",https://investor.gmrgroup.in/pdf/95.%20GILDemergerUpdates21122020.pdf,2020-12-21 09:56:23.616522,PRESS RELEASE,Delhi International Airport,Airport,India,http://www.delhiairport.com/
Softbank: Absorption-type Merger of Subsidiary (Net Culture GK),https://group.softbank/en/news/press/20210521,2021-05-21 06:01:21.799623,PRESS RELEASE,Softbank,Telecommunications company,Japan,http://www.softbank.jp/
Jaguar Land Rover: JP Morgan European High Yield & Leveraged Finance Conference,https://media.jlrms.com/2020-09-09/pdf/45e8d9a9-13f0-464a-b734-03ace24297e8/Bond%20conference%20presentation%20JPM%20Sept%2020.pdf?vPvE5qBqd9UbnRjICwMfSJRJJGZXUlPv,2020-09-10 10:45:07.28174,PRESS RELEASE,Jaguar Land Rover,Multinational automotive manufacturer,United Kingdom,http://www.jaguarlandrover.com/
Thomas Cook: Full year results announcement for the year ended 30 September ...,https://www.thomascookgroup.com:443/news/29112018/full-year-results-announcement-for-the-year-ended-30-september-2018?ref=Home,2018-11-29 07:02:34.347938,RESULTS,Thomas Cook Ltd.,Leisure travel companies,United Kingdom,https://www.thomascook.com/
"MDC Partners: Amid Accelerated Momentum, MDC Partners Hires Central Investor Relations Executive",https://www.prnewswire.com:443/news-releases/amid-accelerated-momentum-mdc-partners-hires-central-investor-relations-executive-301265859.html,2021-04-09 14:42:40.789699,PRESS RELEASE,MDC Partners,Advertising and marketing holding company,United States,https://www.mdc-partners.com/
Zayo: Zayo Expands Wavelength Networks Between Strategic Markets,http://www.businesswire.com/news/home/20200630005586/en/Zayo-Expands-Wavelength-Networks-Strategic-Markets,2020-06-30 13:11:30.915576,PRESS RELEASE,Zayo,Provider of global communications infrastructure,United States,https://www.zayo.com/uk/
"AMC Entertainment Holdings, Inc. to Announce Third Quarter 2017 Results and Host Earnings Conference Call on November 6, 2017 at 5:00PM ET",https://78449.choruscall.com/dataconf/productusers/amc/mediaframe/21902/indexr.html,2017-11-02 13:43:32.171067,CALENDAR,AMC Entertainment,Cinema operator,United States,http://amctheatres.com/
"VodafoneZiggo: VodafoneZiggo Group B.V. Condensed Consolidated Financial Statements – June 30, 2020",https://www.libertyglobal.com/wp-content/uploads/2020/08/VodafoneZiggo-Q2-2020-Report.pdf,2020-08-24 20:03:04.386065,RESULTS,VodafoneZiggo,Cable network,Netherlands,https://www.ziggo.nl/
Griffon Corporation: Annual Report 2019,http://ir.griffon.com/static-files/0019d6e3-7493-4dea-9c37-2c3dd24b2f2b,2020-01-30 08:26:14.449514,RESULTS,Griffon Corporation,A Multinational Conglomerate,United States,http://www.griffon.com/
MSCI: MSCI Reports Financial Results for Second Quarter and Six Months 2021; Increases Quarterly Dividend,https://ir.msci.com/news-releases/news-release-details/msci-reports-financial-results-second-quarter-and-six-months-5,2021-07-27 10:47:41.141672,RESULTS,MSCI,Operates as an Investment research firm,United States,https://www.msci.com/
Kongsberg Automotive: Kongsberg Automotive Presentation - 2019 European High Yield Conference | KongsbergAutomotive.Web,http://www.kongsbergautomotive.com/media-news/press-releases/2019/kongsberg-automotive-presentation---2019-european-high-yield-conference/,2019-09-04 08:17:55.985827,PRESS RELEASE,Kongsberg Automotive,Global manufacturer of applications for automotive heavy-duty end-markets,Norway,http://www.kongsbergautomotive.com/
Tilney: Tilney Smith & Williamson names new Chief Operations Officer,https://www.tsandw.com/press/articles/tilney-smith-williamson-names-new-chief-operations-officer,2021-03-25 11:25:57.41919,PRESS RELEASE,Tilney,"Provider of financial planning, investment management and advisory services",United Kingdom,https://www.tilney.co.uk/
Ithaca Energy: Notification of 2019 Financial Results Publication,https://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/other/14520140.html,2020-04-28 12:32:36.817192,CALENDAR,Ithaca Energy,Oil And Gas Company,United Kingdom,http://www.ithacaenergy.com/
SMCP: Notice of Redemption of 5.875% Senior Secured Notes ,https://dl.bourse.lu/dl?v=NregKdJfs3wGiGNGAUus39ib2hqLICxCvqUm4kkbIbYlwfxpdj4I1wV5MmlMjFk65QAJif0DU2nL8W4tfOfnfXfrQERiqfRTo8efMya1segZCQ+kfai0mNuXJ+nwEgpL2vIF4RdBhZ5XaNw7wIER81uTTjh3t8JH95l2/dFRMUA=,2019-05-20 17:08:11.736616,PRESS RELEASE,SMCP,"Apparel retail group, focused on the affordable luxury",France,http://www.smcp.com/
9M 2020 Results Presentation,https://www.continental.com/resource/blob/239932/4d97316da6213b7db98dd8b60515d612/results-9m-2020-presentation-data.pdf,2020-11-11 10:17:53.346116,RESULTS,Continental,Automotive manufacturing company,Germany,http://www.continental-tyres.co.uk/
Eskom: Eskom to implement Stage 2 loadshedding from 21:00 tonight until 05:00 tomorrow due to shortage of generation capacity,https://www.eskom.co.za/news/Pages/2021Apr13B.aspx,2021-04-13 16:43:09.776048,PRESS RELEASE,Eskom,South African electricity public utility,South Africa,https://www.eskom.co.za/Pages/Landing.aspx
Talen Energy: Talen Energy Corporation Announces Zero-Carbon Bitcoin Mining Joint Venture with TeraWulf Inc.,https://www.prnewswire.com/news-releases/talen-energy-corporation-announces-zero-carbon-bitcoin-mining-joint-venture-with-terawulf-inc-301347297.html,2021-08-03 16:48:31.035968,PRESS RELEASE,Talen Energy,"Energy provider with a focus on nuclear, gas, and coal",United States,https://www.talenenergy.com/
Flutter Entertainment: Q3 2021 Trading Update,https://www.londonstockexchange.com/news-article/FLTR/q3-2021-trading-update/15195787,2021-11-02 07:01:45.64054,RESULTS,Flutter Entertainment,Betting and gambling group,Ireland,https://www.flutter.com/home-page
"Delek Logistics Partners: Delek Logistics Partners, LP Reports First Quarter 2021 Results","https://www.deleklogistics.com/2021-05-04-Delek-Logistics-Partners,-LP-Reports-First-Quarter-2021-Results",2021-05-04 20:15:35.690131,RESULTS,Delek Logistics Partners,Provides crude oil logistic services,United States,https://www.deleklogistics.com/
"Qualitytech: QTS Realty Trust, Inc. Schedules Fourth Quarter and Year End 2020 Earnings Release and Conference Call",http://investors.qtsdatacenters.com/2021-01-14-QTS-Realty-Trust-Inc-Schedules-Fourth-Quarter-and-Year-End-2020-Earnings-Release-and-Conference-Call,2021-01-14 14:01:37.761521,CALENDAR,Qualitytech,Provider of data centre facilities,United States,www.qtsdatacenters.com
YIT: COVID-19 smell detection dogs pilot completed – encouraging results,https://www.yitgroup.com/en/news-repository/press-release/covid-19-smell-detection-dogs-pilot-completed--encouraging-results,2021-05-21 09:02:56.959565,PRESS RELEASE,YIT,Urban developer and construction company,Finland,https://www.yitgroup.com/en
Vodafone: Directorate Change,https://www.londonstockexchange.com/news-article/VOD/directorate-change/15150702,2021-09-27 14:31:20.116616,PRESS RELEASE,Vodafone,British multinational telecommunications company,United Kingdom,https://www.vodafone.co.uk/
